conversation_id,text,intent,label_source,resolved_candidate,resolution_score
conv_1226569,"@AmazonHelp Oi, gente. (: Seguinte: quero muito comprar um Kindle hoje, mas tenho lido alguns relatos de problemas com aparelhos compra+",technical_device,rule_single,True,0
conv_2119243,Yet another terrible experience with @AmazonHelp team. Safe to say 9 years of prime membership is over.,escalation_needed,rule_multi,True,1
conv_52251,@AmazonHelp Having some issues with your jobs portal using social login with LinkedIn.,account_access,rule_single,True,2
conv_21905,Anyone here who has used Amazon Echo or Echo plus? How is the experience? Have a couple of questions that their @AmazonHelp rep doesn't know,technical_device,rule_single,True,0
conv_2468645,@AmazonHelp I ordered two items from your website but it's not come up on my bank account as a pending transaction?,billing_payment,rule_single,True,4
conv_317626,@AmazonHelp have ordered one plus 3t from Amazon sale on no cost emi. Now bank is charging amount with interest. What is the benefit of it?,billing_payment,rule_single,True,1
conv_494910,"bonjour @AmazonHelp et @132988 , le dépôt relais à refusé mon colis, qui était ""garantie livré"" aujourd'hui ? Comment ce passe la suite ?",non_english,rule_single,True,0
conv_970300,"@AmazonHelp It's 7 days since my last complaint about returning the phone . 
@115850 wants me to continue using this defective product.",escalation_needed,rule_single,True,0
conv_1080305,"@AmazonHelp Hello, one question. Bought two gift cards at GameStop. Will they apply to my preorder detail before Amazon charge and ship?",billing_payment,rule_single,True,1
conv_169618,@115830 @AmazonHelp Live Chat has to be the worst customer service I have ever received! Item hasn’t turned up after weeks now they have refunded the wrong amount! Seriously!? 🙈🙈🙈,order_problem,rule_single,True,0
conv_434430,@AmazonHelp top tip - I don't think it is and I want my stuff as well as a refund on my prime membership,refund_return,rule_multi,True,2
conv_379413,@115830 @AmazonHelp a random £1 payment from Amazon has come out of my account. Why? #help,billing_payment,rule_single,True,0
conv_2398268,@AmazonHelp how can I see when my prime account is due for renewal?,prime_subscription,rule_single,True,1
conv_2292138,Hola @AmazonHelp @116928 no me parece lógico que me hayáis entregado un paquete así. Espero explicaciones. #BlackFriday https://t.co/ALNUc7Symg,non_english,rule_single,True,0
conv_595757,"Dear @115821 and @AmazonHelp,
I have an order that was placed on 11/27 under 2 day shipping and i still havent recieved it, its currently at a UPS in my city but they wont deliever it, kind of upset about how long this taking, can you get it from them and deliver it today w/ AMZL",delivery_issue,rule_single,True,1
conv_728315,"@119356 @115821 @AmazonHelp Ordered Canon 80D with 18-135mm lens instead got 700D. Now after 15 days exchange/refund denied. 
Disappointing",refund_return,rule_single,True,2
conv_581926,"@AmazonHelp Hi , It's me again! so regarding my shipment which was in the custom , today i checked with DHL and they said it's not shipped yet which is weird! and i went back to the tracking page and i found this  ""Not yet shipped""

I meant what's happening here? Please advise?",delivery_issue,rule_single,True,3
conv_882543,@117634 @AmazonHelp Trying to buy Kindle unlimited yearly subscription but getting an unknown error everytime. Please help. https://t.co/QgKvjyRXLP,technical_device,rule_conflict,True,0
conv_2278690,@AmazonHelp messed around by a seller. They said they would refund but then not making any sense ? Can u help?,refund_return,rule_single,True,2
conv_677615,@115821 @281644 @AmazonHelp amazon has very worst customer support.. also we wont get connected asap.. they making us wait for very long time/disconnecting.. i have made a payment and now the product is cancelled..BS response from agents,billing_payment,rule_single,True,1
conv_752929,"@AmazonHelp I have an easier question about the Kindle Fire 7 for Kids, can I select apps from the computer to download on the kindle?",technical_device,rule_single,True,0
conv_1591763,@AmazonHelp will I not receive my South Park fractured but whole because of the hurricane #Ophelia  ? You better not be keeping me from FBW https://t.co/7a4IZUq6lu,account_access,rule_single,True,2
conv_1288174,Thanks for shipping me an empty box @115821 @AmazonHelp https://t.co/hQ8dE1DVLr,resolution_confirmation,rule_multi,True,0
conv_2728988,"@AmazonHelp 
I activated the Amazon Trial prime and £ 1 was deducted from my Visa card !",prime_subscription,rule_conflict,True,0
conv_140013,@AmazonHelp Struggling to see the point of having Amazon Prime if my item hasn't been dispatched 48 hours after my order was placed. I would love to have my new TV for Blue Planet on Sunday please,prime_subscription,rule_single,True,4
conv_2970565,"Hey @AmazonHelp how can I track my order when it's not on ""MY"" account? I can't login because our corporate purchasing dept bought it. Lil help?",account_access,rule_single,True,7
conv_1694500,@AmazonHelp We need to talk. Can you spare someone to give me a call? I have a kind of complaint/suggestion.,escalation_needed,rule_single,True,0
conv_365630,Trying to figure out how to get support for my son kindle fire kids edition. @AmazonHelp,technical_device,rule_single,True,1
conv_1439452,"i pre orderd an item on amazon. and now its telling me to review my payment method????
what @AmazonHelp",billing_payment,rule_single,True,1
conv_322606,Terrible experience with @115850 customer service and delivery service:@133929 !! Order #402-7304771-125872. #@115850 @AmazonHelp https://t.co/p4q9Cham0I,delivery_issue,rule_single,True,2
conv_641810,"@AmazonHelp me han enviado un libro usado, que no es de la editorial que yo quería con el código de barras tapado con una pegatina etc etc. Un desastre por no decir otra cosa.
Hay algún servicio de Amazon donde me puedan ayudar ?",non_english,rule_single,True,0
conv_1600994,@AmazonHelp I have a problem with a pre-order. Ive had to wait until release day today to be told it hasnt been dispatched.,order_problem,rule_single,True,2
conv_427010,"@AmazonHelp I canceled prime 3 months ago &amp; you guys charge me every month still, I call you guys refund me and say sorry then do it again.",prime_subscription,rule_conflict,True,0
conv_18120,I'm facing more bullshitting by @115850 Another package of mine is shown 'delivered' yesterday @AmazonHelp Somethings wrong at amazon...,delivery_issue,rule_single,True,4
conv_931434,@AmazonHelp I had £3 kindle credit when I signed up but now that I want to buy something it has disappeared. Why is that?,technical_device,rule_single,True,0
conv_641729,"@115830 @AmazonHelp see tweet above. Return me my money, deliver my goods I ordered and also return me the delivery fee your customer support thought they could sneak it to 'help' me!!! 😡",delivery_issue,rule_multi,True,1
conv_246440,"@AmazonHelp Buonasera, in Italia le spedizioni sono affidate anche a SDA? Causa sciopero ho di recente avuto inconvenienti e volevo sapere",non_english,rule_single,True,0
conv_468820,@AmazonHelp hi if you couldn’t deliver a parcel today will you try tomorrow or do I have to rearrange delivery?,delivery_issue,rule_single,True,1
conv_2531761,@AmazonHelp @115850 @115851 Return is intentionally not being picked up for last 5-7 days. Order 404-7148114-1043526.,refund_return,rule_single,True,1
conv_102904,Day 3# Day light Robbery by Amazon #Delivered Fake Bose Speakers #Not interested in replacing to orginal product #@115851 Solve my problem @AmazonHelp can't solve.They don't have power. @118342 @119341,delivery_issue,rule_single,True,2
conv_1936604,"Hey @AmazonHelp I saw I guy hurling packages over fences yesterday - Bill Kennedy near I-20, ATL - QA/QC much? https://t.co/sSkAuH2J49 https://t.co/r6iZvhlzK6",billing_payment,rule_single,True,0
conv_1418588,@AmazonHelp can I sign up for Prime Student if I already have an Amazon account?,prime_subscription,rule_single,True,0
conv_273861,@AmazonHelp Um what is the point of sending me a Fire TV Stick if the remote that comes with it DOESN’T WORK??! Battery change does nothing.,technical_device,rule_single,True,2
conv_1633341,"@115850, I have requested for one return and scheduled pick up time was 12th Oct 2017 (Thursday) between 15:00 to 18:00 hrs..@AmazonHelp",refund_return,rule_single,True,0
conv_2616351,"@AmazonHelp Hi, I pre-ordered the Pokemon Ultra Sun via yourselves and the day it’s supposed to arrived I received an email stating it won’t be until Monday now. Is there anything that can be done? It would have been quicker to purchase on release now rather than pre-order.",order_problem,rule_single,True,2
conv_1508665,404-3108289-2613901 order no Amazon fraud not refund my money while pickup is delivered to amazon warehouse @115850 @AmazonHelp @115821,escalation_needed,rule_multi,True,8
conv_2980981,@117634 bought a kindle in April. Stopped working after 3-4 months. U replaced for a refurbished one without telling it was refurbished and it doesn’t work fine either. I reported but no one at @AmazonHelp cares. Great experience and customer service,technical_device,rule_single,True,1
conv_440442,@AmazonHelp I am so sick of getting damaged books from Amazon .This latest one looks like it was used as a frisbee. No more!!,order_problem,rule_single,True,0
conv_499940,Por favor @AmazonHelp contratad a una empresa normal no a incompetentes para los envíos 😑 llevo toda la mañana en casa por culpa de @137605 para nada. https://t.co/0rBWMVkB9y,non_english,rule_single,True,0
conv_2551065,"Hey @AmazonHelp, in der Fire-TV-Stick-Bildschirmschoner-Diashow gibt es ein Bild mit dem Titel ""Elbe nähe der Region Böhmen, Schweiz""

Da ist irgendwas falsch. Entweder es ist nicht die Elbe, oder ihr meint die sächsische Schweiz.",non_english,rule_single,True,0
conv_357381,@AmazonHelp app on Roku tv pauses every min or two up to 2 or 3 min then repeats. Does this for every show. Tv has been factory reset.,non_english,rule_multi,True,0
conv_737172,"@115850 @AmazonHelp i purchased a mobile phone on 28th aug under zero cost EMI offer with 12 emi, now bank is asking full payment plz look",billing_payment,rule_single,True,4
conv_780624,@115821 @AmazonHelp  I think u ppl r so rude..that ur escalation team asked me that u can buy product from market...  #poorserviceamazon,escalation_needed,rule_single,True,1
conv_793321,"@AmazonHelp please look into USPS delivery in 11217 zip code. Parcels not delivered. Delivery notices not left. Tracking disappears into thin air. Consistent problems with USPS, it's a systemic issue in this area.",delivery_issue,rule_single,True,0
conv_528289,@115821 @AmazonHelp absolute cheating guys...u r selling defective products and multiple calls to customer care resulted in u people not being able to find my order details...to hell with amazon... fraud and cheating,escalation_needed,rule_single,True,1
